county,precinct,office,district,party,candidate,votes,election_day
Oconee,Newry-Corinth,Governor,,REP,Henry McMaster,6,6
Oconee,Earles Grove,Governor,,REP,Henry McMaster,72,72
Oconee,Ravenel,Governor,,REP,Henry McMaster,121,121
Oconee,Fair Play,Governor,,REP,Henry McMaster,90,90
Oconee,Friendship,Governor,,REP,Henry McMaster,108,108
Oconee,Holly Springs,Governor,,REP,Henry McMaster,32,32
Oconee,Keowee,Governor,,REP,Henry McMaster,168,168
Oconee,Long Creek,Governor,,REP,Henry McMaster,44,44
Oconee,Mountain Rest,Governor,,REP,Henry McMaster,85,85
Oconee,Madison,Governor,,REP,Henry McMaster,61,61
Oconee,Bountyland,Governor,,REP,Henry McMaster,165,165
Oconee,Oakway,Governor,,REP,Henry McMaster,67,67
Oconee,Return,Governor,,REP,Henry McMaster,75,75
Oconee,Richland,Governor,,REP,Henry McMaster,93,93
Oconee,Salem,Governor,,REP,Henry McMaster,139,139
Oconee,Stamp Creek,Governor,,REP,Henry McMaster,259,259
Oconee,New Hope,Governor,,REP,Henry McMaster,176,176
Oconee,Shiloh,Governor,,REP,Henry McMaster,68,68
Oconee,South Union,Governor,,REP,Henry McMaster,111,111
Oconee,Tamassee,Governor,,REP,Henry McMaster,121,121
Oconee,Tokeena-Providence,Governor,,REP,Henry McMaster,93,93
Oconee,Utica,Governor,,REP,Henry McMaster,24,24
Oconee,Walhalla 1,Governor,,REP,Henry McMaster,211,211
Oconee,Walhalla 2,Governor,,REP,Henry McMaster,167,167
Oconee,Westminster 1,Governor,,REP,Henry McMaster,179,179
Oconee,Westminster 2,Governor,,REP,Henry McMaster,114,114
Oconee,West Union,Governor,,REP,Henry McMaster,122,122
Oconee,Seneca 1,Governor,,REP,Henry McMaster,141,141
Oconee,Seneca 2,Governor,,REP,Henry McMaster,100,100
Oconee,Seneca 3,Governor,,REP,Henry McMaster,101,101
Oconee,Seneca 4,Governor,,REP,Henry McMaster,112,112
Oconee,Absentee,Governor,,REP,Henry McMaster,235,235
Oconee,Emergency,Governor,,REP,Henry McMaster,0,0
Oconee,Failsafe,Governor,,REP,Henry McMaster,4,4
Oconee,Provisional,Governor,,REP,Henry McMaster,2,2
Oconee,Failsafe Provisional,Governor,,REP,Henry McMaster,0,0
Oconee,Newry-Corinth,Governor,,REP,John Warren,9,9
Oconee,Earles Grove,Governor,,REP,John Warren,54,54
Oconee,Ravenel,Governor,,REP,John Warren,202,202
Oconee,Fair Play,Governor,,REP,John Warren,77,77
Oconee,Friendship,Governor,,REP,John Warren,131,131
Oconee,Holly Springs,Governor,,REP,John Warren,27,27
Oconee,Keowee,Governor,,REP,John Warren,205,205
Oconee,Long Creek,Governor,,REP,John Warren,26,26
Oconee,Mountain Rest,Governor,,REP,John Warren,53,53
Oconee,Madison,Governor,,REP,John Warren,44,44
Oconee,Bountyland,Governor,,REP,John Warren,195,195
Oconee,Oakway,Governor,,REP,John Warren,107,107
Oconee,Return,Governor,,REP,John Warren,58,58
Oconee,Richland,Governor,,REP,John Warren,78,78
Oconee,Salem,Governor,,REP,John Warren,170,170
Oconee,Stamp Creek,Governor,,REP,John Warren,416,416
Oconee,New Hope,Governor,,REP,John Warren,289,289
Oconee,Shiloh,Governor,,REP,John Warren,76,76
Oconee,South Union,Governor,,REP,John Warren,147,147
Oconee,Tamassee,Governor,,REP,John Warren,122,122
Oconee,Tokeena-Providence,Governor,,REP,John Warren,106,106
Oconee,Utica,Governor,,REP,John Warren,16,16
Oconee,Walhalla 1,Governor,,REP,John Warren,241,241
Oconee,Walhalla 2,Governor,,REP,John Warren,108,108
Oconee,Westminster 1,Governor,,REP,John Warren,159,159
Oconee,Westminster 2,Governor,,REP,John Warren,78,78
Oconee,West Union,Governor,,REP,John Warren,146,146
Oconee,Seneca 1,Governor,,REP,John Warren,150,150
Oconee,Seneca 2,Governor,,REP,John Warren,162,162
Oconee,Seneca 3,Governor,,REP,John Warren,84,84
Oconee,Seneca 4,Governor,,REP,John Warren,140,140
Oconee,Absentee,Governor,,REP,John Warren,325,325
