county,precinct,office,district,party,candidate,votes,failsafe,absentee_by_mail,failsafe_provisional,early_voting,provisional,election_day
Berkeley,ALVIN,U.S. House,1,DEM,Mac Deford,12,0,0,0,0,0,12
Berkeley,BETHERA,U.S. House,1,DEM,Mac Deford,0,0,0,0,0,0,0
Berkeley,BONNEAU,U.S. House,1,DEM,Mac Deford,10,0,0,0,5,0,5
Berkeley,BONNEAU BEACH,U.S. House,1,DEM,Mac Deford,8,0,0,0,4,0,4
Berkeley,CENTRAL,U.S. House,1,DEM,Mac Deford,41,0,2,0,15,0,24
Berkeley,CAINHOY,U.S. House,1,DEM,Mac Deford,19,0,1,0,3,0,15
Berkeley,CARNES CROSS ROADS 1,U.S. House,1,DEM,Mac Deford,8,0,0,0,0,0,8
Berkeley,CARNES CROSS ROADS 2,U.S. House,1,DEM,Mac Deford,20,0,1,0,2,0,17
Berkeley,CORDESVILLE,U.S. House,1,DEM,Mac Deford,24,0,2,0,1,0,21
Berkeley,CROSS,U.S. House,1,DEM,Mac Deford,18,0,5,0,5,0,8
Berkeley,DANIEL ISLAND 1,U.S. House,1,DEM,Mac Deford,74,0,4,0,35,0,35
Berkeley,DANIEL ISLAND 2,U.S. House,1,DEM,Mac Deford,38,0,3,0,16,0,19
Berkeley,DEVON FOREST 1,U.S. House,1,DEM,Mac Deford,16,0,3,0,6,0,7
Berkeley,DEVON FOREST 2,U.S. House,1,DEM,Mac Deford,11,0,3,0,6,0,2
Berkeley,EADYTOWN,U.S. House,1,DEM,Mac Deford,8,0,0,0,2,0,6
Berkeley,HANAHAN 1,U.S. House,1,DEM,Mac Deford,32,0,2,0,7,0,23
Berkeley,HANAHAN 2,U.S. House,1,DEM,Mac Deford,8,0,0,0,5,0,3
Berkeley,HANAHAN 3,U.S. House,1,DEM,Mac Deford,2,0,0,0,0,0,2
Berkeley,HANAHAN 4,U.S. House,1,DEM,Mac Deford,13,0,2,0,6,0,5
Berkeley,HILTON CROSS RD,U.S. House,1,DEM,Mac Deford,33,0,3,0,2,0,28
Berkeley,HUGER,U.S. House,1,DEM,Mac Deford,29,0,2,0,6,0,21
Berkeley,JAMESTOWN,U.S. House,1,DEM,Mac Deford,14,0,0,0,5,0,9
Berkeley,LEBANON,U.S. House,1,DEM,Mac Deford,6,0,0,0,2,0,4
Berkeley,MACEDONIA,U.S. House,1,DEM,Mac Deford,10,0,1,0,7,0,2
Berkeley,MCBETH,U.S. House,1,DEM,Mac Deford,4,0,0,0,2,0,2
Berkeley,MONCKS CORNER 1,U.S. House,1,DEM,Mac Deford,14,0,1,0,8,0,5
Berkeley,MONCKS CORNER 2,U.S. House,1,DEM,Mac Deford,16,0,2,0,9,0,5
Berkeley,MONCKS CORNER 3,U.S. House,1,DEM,Mac Deford,26,0,0,0,11,0,15
Berkeley,MONCKS CORNER 4,U.S. House,1,DEM,Mac Deford,13,0,0,0,6,0,7
Berkeley,PIMLICO,U.S. House,1,DEM,Mac Deford,7,0,0,0,1,0,6
Berkeley,PINOPOLIS,U.S. House,1,DEM,Mac Deford,11,0,1,0,2,0,8
Berkeley,RUSSELLVILLE,U.S. House,1,DEM,Mac Deford,44,0,2,0,15,0,27
Berkeley,SANGAREE 1,U.S. House,1,DEM,Mac Deford,14,0,0,0,5,0,9
Berkeley,SANGAREE 2,U.S. House,1,DEM,Mac Deford,18,0,0,0,0,0,18
Berkeley,SANGAREE 3,U.S. House,1,DEM,Mac Deford,12,0,1,0,3,0,8
Berkeley,SHULERVILLE,U.S. House,1,DEM,Mac Deford,8,0,0,0,0,0,8
Berkeley,ST. STEPHEN 1,U.S. House,1,DEM,Mac Deford,36,0,3,0,19,0,14
Berkeley,ST. STEPHEN 2,U.S. House,1,DEM,Mac Deford,20,0,0,0,15,0,5
Berkeley,STRATFORD 1,U.S. House,1,DEM,Mac Deford,10,0,1,0,2,0,7
Berkeley,STRATFORD 2,U.S. House,1,DEM,Mac Deford,21,0,6,0,9,0,6
Berkeley,STRATFORD 3,U.S. House,1,DEM,Mac Deford,11,0,2,0,2,0,7
Berkeley,STRATFORD 4,U.S. House,1,DEM,Mac Deford,13,0,6,0,1,0,6
Berkeley,WASSAMASSAW 1,U.S. House,1,DEM,Mac Deford,23,0,3,0,10,0,10
Berkeley,WASSAMASSAW 2,U.S. House,1,DEM,Mac Deford,21,0,0,0,5,0,16
Berkeley,WESTVIEW 1,U.S. House,1,DEM,Mac Deford,7,0,0,0,4,0,3
Berkeley,WESTVIEW 2,U.S. House,1,DEM,Mac Deford,18,0,1,0,4,0,13
Berkeley,WESTVIEW 3,U.S. House,1,DEM,Mac Deford,17,0,3,0,2,0,12
Berkeley,BEVERLY HILLS,U.S. House,1,DEM,Mac Deford,4,0,0,0,1,0,3
Berkeley,HOWE HALL 1,U.S. House,1,DEM,Mac Deford,19,0,2,0,6,0,11
Berkeley,HOWE HALL 2,U.S. House,1,DEM,Mac Deford,6,0,0,0,3,0,3
Berkeley,LIBERTY HALL,U.S. House,1,DEM,Mac Deford,16,0,2,0,2,0,12
Berkeley,MEDWAY,U.S. House,1,DEM,Mac Deford,37,0,2,0,11,0,24
Berkeley,WHITESVILLE 1,U.S. House,1,DEM,Mac Deford,16,0,1,0,7,0,8
Berkeley,WHITESVILLE 2,U.S. House,1,DEM,Mac Deford,11,0,0,0,6,0,5
Berkeley,DANIEL ISLAND 3,U.S. House,1,DEM,Mac Deford,68,0,0,0,33,0,35
Berkeley,DANIEL ISLAND 4,U.S. House,1,DEM,Mac Deford,80,0,7,0,40,0,33
Berkeley,THE VILLAGE,U.S. House,1,DEM,Mac Deford,44,0,2,0,15,0,27
Berkeley,YELLOW HOUSE,U.S. House,1,DEM,Mac Deford,39,0,5,0,9,0,25
Berkeley,CANE BAY,U.S. House,1,DEM,Mac Deford,36,0,0,0,7,0,29
Berkeley,DISCOVERY,U.S. House,1,DEM,Mac Deford,11,0,1,0,0,0,10
Berkeley,FOX BANK,U.S. House,1,DEM,Mac Deford,22,0,0,0,4,0,18
Berkeley,HANAHAN 5,U.S. House,1,DEM,Mac Deford,6,0,0,0,2,0,4
Berkeley,MOULTRIE,U.S. House,1,DEM,Mac Deford,64,0,14,0,15,0,35
Berkeley,OLD 52,U.S. House,1,DEM,Mac Deford,6,0,1,0,2,0,3
Berkeley,ROYLE,U.S. House,1,DEM,Mac Deford,4,0,0,0,0,0,4
Berkeley,SEVENTY EIGHT,U.S. House,1,DEM,Mac Deford,18,0,1,0,7,0,10
Berkeley,STONE LAKE,U.S. House,1,DEM,Mac Deford,15,0,0,0,8,0,7
Berkeley,STRATFORD 5,U.S. House,1,DEM,Mac Deford,6,0,0,0,1,0,5
Berkeley,WESTVIEW 4,U.S. House,1,DEM,Mac Deford,14,0,1,0,5,0,8
Berkeley,FOSTER CREEK 1,U.S. House,1,DEM,Mac Deford,20,0,1,0,4,0,15
Berkeley,FOSTER CREEK 2,U.S. House,1,DEM,Mac Deford,31,0,2,0,13,0,16
Berkeley,FOSTER CREEK 3,U.S. House,1,DEM,Mac Deford,28,0,0,0,10,0,18
Berkeley,HARBOUR LAKE,U.S. House,1,DEM,Mac Deford,16,0,1,0,3,0,12
Berkeley,ST. JAMES,U.S. House,1,DEM,Mac Deford,14,0,2,0,2,0,10
Berkeley,SEDGEFIELD 1,U.S. House,1,DEM,Mac Deford,9,0,0,0,3,0,6
Berkeley,SEDGEFIELD 2,U.S. House,1,DEM,Mac Deford,5,0,0,0,2,0,3
Berkeley,TRAMWAY,U.S. House,1,DEM,Mac Deford,10,0,1,0,2,0,7
Berkeley,WEATHERSTONE,U.S. House,1,DEM,Mac Deford,23,0,0,0,1,0,22
Berkeley,CYPRESS,U.S. House,1,DEM,Mac Deford,7,0,0,0,5,0,2
Berkeley,NORTH CREEK,U.S. House,1,DEM,Mac Deford,24,0,3,0,7,0,14
Berkeley,BOULDER BLUFF,U.S. House,1,DEM,Mac Deford,21,0,3,0,4,0,14
