county,precinct,office,district,party,candidate,votes,early_voting,election_day,absentee_by_mail,provisional,failsafe_provisional,failsafe
Greenville,GREENVILLE 1,Straight Party,,CON,Constitution,3,0,1,2,0,0,0
Greenville,GREENVILLE 3,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Greenville,GREENVILLE 4,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Greenville,GREENVILLE 5,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Greenville,GREENVILLE 6,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Greenville,GREENVILLE 7,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Greenville,GREENVILLE 8,Straight Party,,CON,Constitution,2,1,0,1,0,0,0
Greenville,GREENVILLE 10,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Greenville,GREENVILLE 14,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Greenville,GREENVILLE 16,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Greenville,GREENVILLE 17,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Greenville,GREENVILLE 18,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Greenville,GREENVILLE 19,Straight Party,,CON,Constitution,4,4,0,0,0,0,0
Greenville,GREENVILLE 20,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Greenville,GREENVILLE 21,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Greenville,GREENVILLE 22,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Greenville,GREENVILLE 23,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Greenville,GREENVILLE 24,Straight Party,,CON,Constitution,2,1,1,0,0,0,0
Greenville,GREENVILLE 25,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Greenville,GREENVILLE 26,Straight Party,,CON,Constitution,2,1,1,0,0,0,0
Greenville,GREENVILLE 27,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Greenville,GREENVILLE 28,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Greenville,GREENVILLE 29,Straight Party,,CON,Constitution,1,0,0,1,0,0,0
Greenville,AIKEN,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Greenville,ALTAMONT FOREST,Straight Party,,CON,Constitution,2,1,1,0,0,0,0
Greenville,ASHETON LAKES,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Greenville,AVON,Straight Party,,CON,Constitution,2,1,1,0,0,0,0
Greenville,BELLE MEADE,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Greenville,BELLS CROSSING,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Greenville,BELMONT,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Greenville,BEREA,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Greenville,BOILING SPRINGS,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Greenville,BOTANY WOODS,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Greenville,BROOKGLENN,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Greenville,CANEBRAKE,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Greenville,CAROLINA,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Greenville,CHESTNUT HILLS,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Greenville,CIRCLE CREEK,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Greenville,CLEAR CREEK,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Greenville,CONESTEE,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Greenville,DARBY RIDGE,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Greenville,DEL NORTE,Straight Party,,CON,Constitution,1,0,1,0,0,0,0
Greenville,DEVENGER,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
Greenville,DONALDSON,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Greenville,DOVE TREE,Straight Party,,CON,Constitution,0,0,0,0,0,0,0
Greenville,DUNKLIN,Straight Party,,CON,Constitution,1,1,0,0,0,0,0
