county,precinct,office,district,party,candidate,votes,failsafe,absentee_by_mail,failsafe_provisional,early_voting,provisional,election_day
Beaufort,BEAUFORT 1,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,1,0,1,0,3
Beaufort,BEAUFORT 2,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
Beaufort,BEAUFORT 3,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,1,0,2
Beaufort,BURTON 1A,STRAIGHT PARTY 1,,UNC,United Citizens,8,0,0,0,2,0,6
Beaufort,BURTON 1B,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,2,0,1
Beaufort,BURTON 1C,STRAIGHT PARTY 1,,UNC,United Citizens,8,0,0,0,4,0,4
Beaufort,BURTON 2A,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,1,0,2
Beaufort,BURTON 2B,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,2,0,3
Beaufort,BURTON 2C,STRAIGHT PARTY 1,,UNC,United Citizens,7,0,0,0,0,0,7
Beaufort,BURTON 3,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,1,0,0
Beaufort,CHECHESSEE 1,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,0,0,4
Beaufort,CHECHESSEE 2,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,2,0,2
Beaufort,Ladys Island 1A,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,2,0,1
Beaufort,Ladys Island 1B,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,1,0,1
Beaufort,Ladys Island 2A,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,3,0,3
Beaufort,Ladys Island 2B,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,0,0,3
Beaufort,Ladys Island 3A,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Beaufort,Ladys Island 3B,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,1,0,1
Beaufort,Mossy Oaks 1A,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,1,0,1
Beaufort,Mossy Oaks 1B,STRAIGHT PARTY 1,,UNC,United Citizens,0,0,0,0,0,0,0
Beaufort,Mossy Oaks 2,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Beaufort,PORT ROYAL 1,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,1,0,2
Beaufort,PORT ROYAL 2,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,2,0,3
Beaufort,DALE LOBECO,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,2,0,2
Beaufort,SEABROOK 1,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,2,0,4
Beaufort,SEABROOK 2,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,0,0,3
Beaufort,SEABROOK 3,STRAIGHT PARTY 1,,UNC,United Citizens,8,0,0,0,2,0,6
Beaufort,SHELDON 1,STRAIGHT PARTY 1,,UNC,United Citizens,7,0,0,0,0,0,7
Beaufort,SHELDON 2,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,0,0,5
Beaufort,BURTON 1D,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,1,0,0,0,2
Beaufort,Saint Helena 1A,STRAIGHT PARTY 1,,UNC,United Citizens,7,0,0,0,4,0,3
Beaufort,Saint Helena 1B,STRAIGHT PARTY 1,,UNC,United Citizens,11,0,0,0,4,0,7
Beaufort,Saint Helena 1C,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Beaufort,Saint Helena 2A,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,3,0,3
Beaufort,Saint Helena 2B,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,0,0,4
Beaufort,Saint Helena 2C,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,1,0,0
Beaufort,Ladys Island 2C,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Beaufort,Ladys Island 3C,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Beaufort,DAUFUSKIE,STRAIGHT PARTY 1,,UNC,United Citizens,0,0,0,0,0,0,0
Beaufort,HILTON HEAD 1A,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,1,0,3
Beaufort,HILTON HEAD 1B,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
Beaufort,HILTON HEAD 2A,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,2,0,0
Beaufort,HILTON HEAD 2B,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,1,0,3
Beaufort,HILTON HEAD 2C,STRAIGHT PARTY 1,,UNC,United Citizens,8,0,0,0,0,0,8
Beaufort,HILTON HEAD 3,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,2,0,0
Beaufort,HILTON HEAD 4A,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,1,0,0
Beaufort,HILTON HEAD 4B,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
Beaufort,HILTON HEAD 4C,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,1,0,1
Beaufort,HILTON HEAD 4D,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,2,0,2
Beaufort,HILTON HEAD 5A,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,1,0,0
Beaufort,HILTON HEAD 5B,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,1,0,1
Beaufort,HILTON HEAD 5C,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
Beaufort,HILTON HEAD 6,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
Beaufort,HILTON HEAD 7A,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Beaufort,HILTON HEAD 7B,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
Beaufort,HILTON HEAD 8,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Beaufort,HILTON HEAD 9A,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,0,0,2
Beaufort,HILTON HEAD 9B,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Beaufort,HILTON HEAD 10,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,1,0,1,0,3
Beaufort,HILTON HEAD 11,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,2,0,1
Beaufort,HILTON HEAD 12,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Beaufort,HILTON HEAD 13,STRAIGHT PARTY 1,,UNC,United Citizens,6,0,0,0,1,0,5
Beaufort,HILTON HEAD 14,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,1,0,0
Beaufort,HILTON HEAD 15A,STRAIGHT PARTY 1,,UNC,United Citizens,0,0,0,0,0,0,0
Beaufort,HILTON HEAD 15B,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,1,0,0
Beaufort,BELFAIR,STRAIGHT PARTY 1,,UNC,United Citizens,7,0,0,0,4,0,3
Beaufort,Bluffton 1A,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,2,0,0
Beaufort,Bluffton 1B,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Beaufort,Bluffton 1C,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,2,0,3
Beaufort,Bluffton 1D,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,1,0,2
Beaufort,Bluffton 2A,STRAIGHT PARTY 1,,UNC,United Citizens,1,0,0,0,0,0,1
Beaufort,Bluffton 2B,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,1,0,1
Beaufort,Bluffton 2C,STRAIGHT PARTY 1,,UNC,United Citizens,4,0,0,0,1,0,3
Beaufort,MOSS CREEK,STRAIGHT PARTY 1,,UNC,United Citizens,0,0,0,0,0,0,0
Beaufort,Bluffton 3,STRAIGHT PARTY 1,,UNC,United Citizens,3,0,0,0,1,0,2
Beaufort,Bluffton 4A,STRAIGHT PARTY 1,,UNC,United Citizens,0,0,0,0,0,0,0
Beaufort,Bluffton 4B,STRAIGHT PARTY 1,,UNC,United Citizens,2,0,0,0,1,0,1
Beaufort,Bluffton 4C,STRAIGHT PARTY 1,,UNC,United Citizens,5,0,0,0,3,0,2
