county,precinct,office,district,party,candidate,votes,election_day
Abbeville,Abbeville No. 1,Coroner,,DEM,Ronnie Ashley,124,124
Abbeville,Abbeville No. 2,Coroner,,DEM,Ronnie Ashley,86,86
Abbeville,Abbeville No. 3,Coroner,,DEM,Ronnie Ashley,39,39
Abbeville,Abbeville No. 4,Coroner,,DEM,Ronnie Ashley,31,31
Abbeville,Antreville,Coroner,,DEM,Ronnie Ashley,67,67
Abbeville,Broadmouth,Coroner,,DEM,Ronnie Ashley,5,5
Abbeville,Calhoun Falls,Coroner,,DEM,Ronnie Ashley,39,39
Abbeville,Cold Springs,Coroner,,DEM,Ronnie Ashley,68,68
Abbeville,Donalds,Coroner,,DEM,Ronnie Ashley,10,10
Abbeville,Due West,Coroner,,DEM,Ronnie Ashley,68,68
Abbeville,Hall's Store,Coroner,,DEM,Ronnie Ashley,15,15
Abbeville,Keowee,Coroner,,DEM,Ronnie Ashley,42,42
Abbeville,Lowndesville,Coroner,,DEM,Ronnie Ashley,35,35
Abbeville,Lebanon,Coroner,,DEM,Ronnie Ashley,36,36
Abbeville,Absentee,Coroner,,DEM,Ronnie Ashley,163,163
Abbeville,Emergency,Coroner,,DEM,Ronnie Ashley,0,0
Abbeville,Failsafe,Coroner,,DEM,Ronnie Ashley,1,1
Abbeville,Provisional,Coroner,,DEM,Ronnie Ashley,0,0
Abbeville,Failsafe Provisional,Coroner,,DEM,Ronnie Ashley,0,0
Abbeville,Abbeville No. 1,Coroner,,DEM,Cassius I Murray,53,53
Abbeville,Abbeville No. 2,Coroner,,DEM,Cassius I Murray,119,119
Abbeville,Abbeville No. 3,Coroner,,DEM,Cassius I Murray,50,50
Abbeville,Abbeville No. 4,Coroner,,DEM,Cassius I Murray,23,23
Abbeville,Antreville,Coroner,,DEM,Cassius I Murray,6,6
Abbeville,Broadmouth,Coroner,,DEM,Cassius I Murray,2,2
Abbeville,Calhoun Falls,Coroner,,DEM,Cassius I Murray,258,258
Abbeville,Cold Springs,Coroner,,DEM,Cassius I Murray,13,13
Abbeville,Donalds,Coroner,,DEM,Cassius I Murray,5,5
Abbeville,Due West,Coroner,,DEM,Cassius I Murray,41,41
Abbeville,Hall's Store,Coroner,,DEM,Cassius I Murray,4,4
Abbeville,Keowee,Coroner,,DEM,Cassius I Murray,6,6
Abbeville,Lowndesville,Coroner,,DEM,Cassius I Murray,18,18
Abbeville,Lebanon,Coroner,,DEM,Cassius I Murray,18,18
Abbeville,Absentee,Coroner,,DEM,Cassius I Murray,176,176
Abbeville,Emergency,Coroner,,DEM,Cassius I Murray,0,0
Abbeville,Failsafe,Coroner,,DEM,Cassius I Murray,3,3
Abbeville,Provisional,Coroner,,DEM,Cassius I Murray,0,0
Abbeville,Failsafe Provisional,Coroner,,DEM,Cassius I Murray,0,0
Abbeville,Abbeville No. 1,County Council District 3,,DEM,Casey Hyman Ashley,39,39
Abbeville,Abbeville No. 2,County Council District 3,,DEM,Casey Hyman Ashley,20,20
Abbeville,Cold Springs,County Council District 3,,DEM,Casey Hyman Ashley,0,0
Abbeville,Absentee,County Council District 3,,DEM,Casey Hyman Ashley,28,28
Abbeville,Emergency,County Council District 3,,DEM,Casey Hyman Ashley,0,0
Abbeville,Failsafe,County Council District 3,,DEM,Casey Hyman Ashley,0,0
Abbeville,Provisional,County Council District 3,,DEM,Casey Hyman Ashley,0,0
Abbeville,Abbeville No. 1,County Council District 3,,DEM,Charles H Goodwin,62,62
Abbeville,Abbeville No. 2,County Council District 3,,DEM,Charles H Goodwin,176,176
Abbeville,Cold Springs,County Council District 3,,DEM,Charles H Goodwin,12,12
Abbeville,Absentee,County Council District 3,,DEM,Charles H Goodwin,148,148
Abbeville,Emergency,County Council District 3,,DEM,Charles H Goodwin,0,0
Abbeville,Failsafe,County Council District 3,,DEM,Charles H Goodwin,3,3
Abbeville,Provisional,County Council District 3,,DEM,Charles H Goodwin,0,0
Abbeville,Broadmouth,"State  Senate, District  4",4,REP,Rockey Burgess,4,4
Abbeville,Donalds,"State  Senate, District  4",4,REP,Rockey Burgess,3,3
Abbeville,Hall's Store,"State  Senate, District  4",4,REP,Rockey Burgess,11,11
Abbeville,Keowee,"State  Senate, District  4",4,REP,Rockey Burgess,0,0
Abbeville,Absentee,"State  Senate, District  4",4,REP,Rockey Burgess,3,3
Abbeville,Emergency,"State  Senate, District  4",4,REP,Rockey Burgess,0,0
Abbeville,Failsafe,"State  Senate, District  4",4,REP,Rockey Burgess,0,0
Abbeville,Provisional,"State  Senate, District  4",4,REP,Rockey Burgess,0,0
Abbeville,Broadmouth,"State  Senate, District  4",4,REP,Michael W Gambrell,26,26
Abbeville,Donalds,"State  Senate, District  4",4,REP,Michael W Gambrell,31,31
Abbeville,Hall's Store,"State  Senate, District  4",4,REP,Michael W Gambrell,31,31
Abbeville,Keowee,"State  Senate, District  4",4,REP,Michael W Gambrell,0,0
Abbeville,Absentee,"State  Senate, District  4",4,REP,Michael W Gambrell,2,2
Abbeville,Emergency,"State  Senate, District  4",4,REP,Michael W Gambrell,0,0
Abbeville,Failsafe,"State  Senate, District  4",4,REP,Michael W Gambrell,0,0
Abbeville,Provisional,"State  Senate, District  4",4,REP,Michael W Gambrell,0,0
Abbeville,Broadmouth,"State  House of Representatives, District  7",7,REP,Dennis Ted Grindstaff,0,0
Abbeville,Keowee,"State  House of Representatives, District  7",7,REP,Dennis Ted Grindstaff,0,0
Abbeville,Absentee,"State  House of Representatives, District  7",7,REP,Dennis Ted Grindstaff,1,1
Abbeville,Emergency,"State  House of Representatives, District  7",7,REP,Dennis Ted Grindstaff,0,0
Abbeville,Failsafe,"State  House of Representatives, District  7",7,REP,Dennis Ted Grindstaff,0,0
Abbeville,Provisional,"State  House of Representatives, District  7",7,REP,Dennis Ted Grindstaff,0,0
Abbeville,Broadmouth,"State  House of Representatives, District  7",7,REP,Blake Parker,0,0
Abbeville,Keowee,"State  House of Representatives, District  7",7,REP,Blake Parker,0,0
Abbeville,Absentee,"State  House of Representatives, District  7",7,REP,Blake Parker,2,2
Abbeville,Emergency,"State  House of Representatives, District  7",7,REP,Blake Parker,0,0
Abbeville,Failsafe,"State  House of Representatives, District  7",7,REP,Blake Parker,0,0
Abbeville,Provisional,"State  House of Representatives, District  7",7,REP,Blake Parker,0,0
Abbeville,Broadmouth,"State  House of Representatives, District  7",7,REP,Jay West,0,0
Abbeville,Keowee,"State  House of Representatives, District  7",7,REP,Jay West,0,0
Abbeville,Absentee,"State  House of Representatives, District  7",7,REP,Jay West,0,0
Abbeville,Emergency,"State  House of Representatives, District  7",7,REP,Jay West,0,0
Abbeville,Failsafe,"State  House of Representatives, District  7",7,REP,Jay West,0,0
